Sport,Game_Type,Entry_Key,Entry,Contest_Key,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
NBA,Classic,2967650467,NBA $12.5K And-One (Night),118382308,11/15/21 22:00,5662,260.5,$0.00 ,$0.00 ,14863,$1.00 ,"$12,500.00 ",3863
NFL,Showdown Captain Mode,2963253466,NFL Showdown $10K Daily Dollar [Single Entry] (LAR vs SF),118182756,11/15/21 20:15,1001,102.02,$2.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
NFL,Showdown Captain Mode,2969508804,NFL Showdown Single Entry $5 Double Up (LAR vs SF),118463114,11/15/21 20:15,182,96.03,$10.00 ,$0.00 ,459,$5.00 ,"$2,000.00 ",200
NBA,Showdown Captain Mode,2965098993,NBA Showdown $10K And-One (CHI vs LAC),118260071,11/14/21 21:30,818,222.63,$2.00 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
NBA,Classic,2965109735,NBA $1 jimmykim810 vs. AverageTuesday,118343422,11/14/21 19:00,1,226.25,$1.80 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,Classic,2965109736,NBA $1 jimmykim810 vs. Rains,118343423,11/14/21 19:00,2,226.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,Classic,2965109737,NBA $1 jimmykim810 vs. mmurray9595,118343424,11/14/21 19:00,2,226.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NFL,Showdown Captain Mode,2963253418,NFL Showdown $5K Daily Dollar [Single Entry] (KC vs LV),118137174,11/14/21 20:20,2743,106.13,$0.00 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
NBA,Showdown Captain Mode,2965091420,NBA Showdown $1K And-One (MIL vs ATL),118260012,11/14/21 18:00,1089,196.63,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Showdown Captain Mode,2963244521,NFL Showdown $750 Daily Dollar [Single Entry] (PHI vs DEN),118055095,11/14/21 16:25,872,49.91,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963253385,NFL Showdown $3K Daily Dollar [Single Entry] (SEA vs GB),118055070,11/14/21 16:25,1220,67.78,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Classic,2957845783,NFL $200K First Down [20 Entry Max] (11/20),117852228,11/14/21 13:00,2530,161.64,$5.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845790,NFL $200K First Down [20 Entry Max] (18/20),117852228,11/14/21 13:00,9776,150.24,$3.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845776,NFL $200K First Down [20 Entry Max] (4/20),117852228,11/14/21 13:00,11936,148.24,$3.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845792,NFL $200K First Down [20 Entry Max] (20/20),117852228,11/14/21 13:00,19736,142.64,$2.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845775,NFL $200K First Down [20 Entry Max] (3/20),117852228,11/14/21 13:00,35298,135.24,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845789,NFL $200K First Down [20 Entry Max] (17/20),117852228,11/14/21 13:00,39278,133.9,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845777,NFL $200K First Down [20 Entry Max] (5/20),117852228,11/14/21 13:00,44676,132.02,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845779,NFL $200K First Down [20 Entry Max] (7/20),117852228,11/14/21 13:00,44977,131.9,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845773,NFL $200K First Down [20 Entry Max] (1/20),117852228,11/14/21 13:00,46046,131.54,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845778,NFL $200K First Down [20 Entry Max] (6/20),117852228,11/14/21 13:00,51242,129.9,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845786,NFL $200K First Down [20 Entry Max] (14/20),117852228,11/14/21 13:00,52539,129.54,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845785,NFL $200K First Down [20 Entry Max] (13/20),117852228,11/14/21 13:00,68297,125.26,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845782,NFL $200K First Down [20 Entry Max] (10/20),117852228,11/14/21 13:00,81870,121.94,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845781,NFL $200K First Down [20 Entry Max] (9/20),117852228,11/14/21 13:00,93433,119.2,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845787,NFL $200K First Down [20 Entry Max] (15/20),117852228,11/14/21 13:00,101516,117.4,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845780,NFL $200K First Down [20 Entry Max] (8/20),117852228,11/14/21 13:00,111228,115.26,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845788,NFL $200K First Down [20 Entry Max] (16/20),117852228,11/14/21 13:00,126088,112,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845784,NFL $200K First Down [20 Entry Max] (12/20),117852228,11/14/21 13:00,141792,108.52,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845791,NFL $200K First Down [20 Entry Max] (19/20),117852228,11/14/21 13:00,221524,83.58,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2957845774,NFL $200K First Down [20 Entry Max] (2/20),117852228,11/14/21 13:00,224506,81.58,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2965110738,$5K Wrangler Long Live Sports Series,117875512,11/14/21 13:00,45993,112,$0.00 ,$0.00 ,96455,$0.00 ,"$5,000.00 ",1890
NFL,Classic,2965199924,NFL $150K Red Zone [Single Entry],117883267,11/14/21 13:00,2147,113.9,$0.00 ,$0.00 ,3409,$50.00 ,"$150,000.00 ",748
NFL,Classic,2954507967,NFL GIANT $5 Double Up [Single Entry],117884005,11/14/21 13:00,5150,138.42,$10.00 ,$0.00 ,17241,$5.00 ,"$75,000.00 ",7500
NFL,Classic,2957248827,NFL GIANT $5 Double Up [Single Entry],117884006,11/14/21 13:00,2209,138.42,$0.00 ,$0.00 ,4597,$5.00 ,"$20,000.00 ",2000
NFL,Classic,2959507308,NFL $3 jimmykim810 vs. ratherbgolfn,118157713,11/14/21 13:00,1,138.42,$5.40 ,$0.00 ,2,$3.00 ,$5.40 ,1
NFL,Classic,2964957262,NFL $3 jimmykim810 vs. mvcb4,118340218,11/14/21 13:00,2,138.42,$0.00 ,$0.00 ,2,$3.00 ,$5.40 ,1
NFL,Showdown Captain Mode,2963236331,NFL Showdown $750 Daily Dollar [Single Entry] (CAR vs ARI),118055111,11/14/21 16:05,580,66.28,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963236287,NFL Showdown $1K Daily Dollar [Single Entry] (MIN vs LAC),118055083,11/14/21 16:05,1131,61.1,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NFL,Showdown Captain Mode,2963262703,NFL Showdown $750 Daily Dollar [Single Entry] (DET vs PIT),117962257,11/14/21 13:00,397,78.45,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963262678,NFL Showdown $750 Daily Dollar [Single Entry] (CLE vs NE),117962242,11/14/21 13:00,582,80.54,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963244323,NFL Showdown $750 Daily Dollar [Single Entry] (JAX vs IND),117962272,11/14/21 13:00,488,76.3,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963244287,NFL Showdown $750 Daily Dollar [Single Entry] (BUF vs NYJ),117962287,11/14/21 13:00,260,97.71,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963253169,NFL Showdown $750 Daily Dollar [Single Entry] (NO vs TEN),117962409,11/14/21 13:00,533,70.97,$0.00 ,$0.00 ,891,$1.00 ,$750.00 ,204
NFL,Showdown Captain Mode,2963253137,NFL Showdown $1.5K Daily Dollar [Single Entry] (TB vs WAS),117962488,11/14/21 13:00,152,86.54,$2.50 ,$0.00 ,1783,$1.00 ,"$1,500.00 ",421
NFL,Showdown Captain Mode,2963252907,NFL Showdown $2K Daily Dollar [Single Entry] (ATL vs DAL),117962620,11/14/21 13:00,726,87.54,$0.00 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
CBB,Showdown Captain Mode,2961440742,CBB Showdown $250 Quarter Jukebox [Just $0.25!]  (UT vs GONZ),118200782,11/13/21 22:30,98,167.88,$0.75 ,$0.00 ,1189,$0.25 ,$250.00 ,273
NBA,Classic,2961018149,NBA Single Entry $5 Double Up,118182994,11/13/21 19:00,1159,272.5,$0.00 ,$0.00 ,2298,$5.00 ,"$10,000.00 ",1000
NBA,Showdown Captain Mode,2961011928,NBA Showdown $2K And-One (PHI vs IND),118183011,11/13/21 19:00,823,223,$0.00 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
NBA,Classic,2959517043,NBA $1 Double Up,118115719,11/12/21 19:00,44,279.5,$2.00 ,$0.00 ,229,$1.00 ,$200.00 ,100
CBB,Classic,2959507547,CBB $1 Double Up,118122030,11/12/21 18:30,38,154,$0.00 ,$0.00 ,39,$1.00 ,$34.00 ,17
NBA,Showdown Captain Mode,2959517029,NBA Showdown $3K And-One [20 Entry Max] (NYK vs CHA),118113102,11/12/21 19:00,983,195.13,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NBA,Classic,2957845057,NBA $10K Hot Shot [3 Entry Max] (3/3),118049937,11/11/21 19:00,318,291.5,$6.00 ,$0.00 ,3656,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2957845055,NBA $10K Hot Shot [3 Entry Max] (1/3),118049937,11/11/21 19:00,1664,266.5,$0.00 ,$0.00 ,3656,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2957845056,NBA $10K Hot Shot [3 Entry Max] (2/3),118049937,11/11/21 19:00,2142,259.25,$0.00 ,$0.00 ,3656,$3.00 ,"$10,000.00 ",1018
CBB,Classic,2957814877,CBB $250 Quarter Jukebox [Just $0.25!]  (2/5),118094630,11/11/21 18:00,715,191.5,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
CBB,Classic,2957814876,CBB $250 Quarter Jukebox [Just $0.25!]  (1/5),118094630,11/11/21 18:00,831,184.25,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
CBB,Classic,2957814878,CBB $250 Quarter Jukebox [Just $0.25!]  (3/5),118094630,11/11/21 18:00,1015,158,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
CBB,Classic,2957814879,CBB $250 Quarter Jukebox [Just $0.25!]  (4/5),118094630,11/11/21 18:00,1057,150.25,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
CBB,Classic,2957814880,CBB $250 Quarter Jukebox [Just $0.25!]  (5/5),118094630,11/11/21 18:00,1061,149.75,$0.00 ,$0.00 ,1189,$0.25 ,$250.00 ,273
NFL,Showdown Captain Mode,2958030018,$10K Crocs Battle of the Beasts Series (BAL vs MIA),117877749,11/11/21 20:20,16545,65.17,$0.00 ,$0.00 ,62198,$0.00 ,"$10,000.00 ",6160
NFL,Showdown Captain Mode,2958045876,NFL Showdown $10K Daily Dollar [Single Entry] (BAL vs MIA),117885914,11/11/21 20:20,3017,65.17,$1.50 ,$0.00 ,11890,$1.00 ,"$10,000.00 ",3080
NBA,Showdown Captain Mode,2957845255,NBA Showdown $4K And-One (TOR vs PHI),118049986,11/11/21 19:00,1402,242.63,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NBA,Showdown Captain Mode,2955835878,NBA Showdown $12.5K And-One (MIA vs LAL),117964853,11/10/21 22:00,14680,0,$0.00 ,$0.00 ,14863,$1.00 ,"$12,500.00 ",3863
NBA,Classic,2955835577,NBA $10K Hot Shot [3 Entry Max] (3/3),117964717,11/10/21 19:00,2197,252.75,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2955835575,NBA $10K Hot Shot [3 Entry Max] (1/3),117964717,11/10/21 19:00,3846,202.75,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2955835576,NBA $10K Hot Shot [3 Entry Max] (2/3),117964717,11/10/21 19:00,3912,185.75,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
CBB,Classic,2955835813,CBB $1.5K And-One,117974297,11/10/21 18:30,1067,198,$0.00 ,$0.00 ,1783,$1.00 ,"$1,500.00 ",421
CBB,Classic,2956414716,CBB $400 Quarter Jukebox [Just $0.25!] (4/4),117974298,11/10/21 18:30,806,211.5,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
CBB,Classic,2956414714,CBB $400 Quarter Jukebox [Just $0.25!] (2/4),117974298,11/10/21 18:30,994,202.75,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
CBB,Classic,2956414713,CBB $400 Quarter Jukebox [Just $0.25!] (1/4),117974298,11/10/21 18:30,1071,198,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
CBB,Classic,2956414715,CBB $400 Quarter Jukebox [Just $0.25!] (3/4),117974298,11/10/21 18:30,1505,174.75,$0.00 ,$0.00 ,1902,$0.25 ,$400.00 ,442
NBA,Showdown Captain Mode,2955821913,NBA Showdown $1K And-One (POR vs PHX),117964814,11/10/21 21:00,68,210.75,$2.50 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NBA,Showdown Captain Mode,2955821903,NBA Showdown $2K And-One (DAL vs CHI),117964801,11/10/21 20:00,1809,194.88,$0.00 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
NBA,Showdown Captain Mode,2955821897,NBA Showdown $1K And-One (DET vs HOU),117964787,11/10/21 19:30,613,199.13,$0.00 ,$0.00 ,1189,$1.00 ,"$1,000.00 ",285
NBA,Showdown Captain Mode,2955821891,NBA Showdown $2.5K And-One (BKN vs ORL),117964770,11/10/21 19:00,2872,128.13,$0.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NHL,Classic,2954516020,NHL $4K mini-MAX [150 Entry Max],117901469,11/9/21 19:00,1640,113.4,$1.00 ,$0.00 ,9512,$0.50 ,"$4,000.00 ",2172
NBA,Showdown Captain Mode,2954515926,NBA Showdown $15K And-One (POR vs LAC),117893335,11/9/21 22:00,13456,187.88,$0.00 ,$0.00 ,17835,$1.00 ,"$15,000.00 ",4636
NBA,Classic,2954515891,NBA $5K Daily Dollar [Single Entry],117893279,11/9/21 19:30,549,304.5,$2.00 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
NBA,Showdown Captain Mode,2954508228,NBA Showdown $4K And-One (MIL vs PHI),117893314,11/9/21 19:30,4736,0,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NBA,Showdown Captain Mode,2952880188,NBA Showdown $8K And-One (CHA vs LAL),117838364,11/8/21 22:30,7364,234.5,$0.00 ,$0.00 ,9512,$1.00 ,"$8,000.00 ",2247
NBA,Classic,2952419937,NBA $10K Hot Shot [3 Entry Max] (2/3),117838252,11/8/21 19:00,1603,288.5,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2952419938,NBA $10K Hot Shot [3 Entry Max] (3/3),117838252,11/8/21 19:00,2403,274,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2952419936,NBA $10K Hot Shot [3 Entry Max] (1/3),117838252,11/8/21 19:00,3564,243.25,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Showdown Captain Mode,2952896813,NBA Showdown $3K And-One [20 Entry Max] (MIA vs DEN),117838337,11/8/21 21:00,1597,224.88,$0.00 ,$0.00 ,3240,$1.00 ,"$3,000.00 ",911
NBA,Showdown Captain Mode,2952904981,NBA Showdown $3K And-One [20 Entry Max] (NOP vs DAL),117838327,11/8/21 20:30,295,214.88,$2.00 ,$0.00 ,3342,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2952423228,NFL Showdown $125K First Down [20 Entry Max] (CHI vs PIT),117630559,11/8/21 20:15,120966,66.45,$0.00 ,$0.00 ,148632,$1.00 ,"$125,000.00 ",40125
NBA,Showdown Captain Mode,2952904950,NBA Showdown $2.5K And-One (NYK vs PHI),117838306,11/8/21 19:00,1231,237.13,$0.00 ,$0.00 ,2972,$1.00 ,"$2,500.00 ",768
NBA,Showdown Captain Mode,2950708369,NBA Showdown $8K And-One (CHA vs LAC),117707159,11/7/21 21:00,7391,198.13,$0.00 ,$0.00 ,9512,$1.00 ,"$8,000.00 ",2247
NBA,Classic,2950723070,NBA $4K Hot Shot [3 Entry Max] (2/3),117707027,11/7/21 18:00,154,302,$6.00 ,$0.00 ,1585,$3.00 ,"$4,000.00 ",412
NBA,Classic,2950723069,NBA $4K Hot Shot [3 Entry Max] (1/3),117707027,11/7/21 18:00,908,260.25,$0.00 ,$0.00 ,1585,$3.00 ,"$4,000.00 ",412
NBA,Classic,2950723071,NBA $4K Hot Shot [3 Entry Max] (3/3),117707027,11/7/21 18:00,983,256.5,$0.00 ,$0.00 ,1585,$3.00 ,"$4,000.00 ",412
NFL,Showdown Captain Mode,2945565662,NFL Showdown $40K First Down [20 Entry Max] (TEN vs LAR),117583025,11/7/21 20:20,3556,82.52,$2.00 ,$0.00 ,47562,$1.00 ,"$40,000.00 ",12830
NFL,KFC Sunday Night Showdown Series,2945582234,KFC Free Sunday Night Series (KFC TEN vs LAR),117420067,11/7/21 20:20,5698,82.52,$1.00 ,$0.00 ,83901,$0.00 ,"$10,000.00 ",6160
NBA,Showdown Captain Mode,2950723276,NBA Showdown $2K And-One (SAS vs OKC),117707088,11/7/21 19:00,503,193.75,$1.50 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
NBA,Showdown Captain Mode,2950723226,NBA Showdown $2K And-One (MIL vs WAS),117707062,11/7/21 18:00,1194,217.5,$0.00 ,$0.00 ,2378,$1.00 ,"$2,000.00 ",616
NFL,Showdown Captain Mode,2945582120,NFL Showdown $4K First Down [20 Entry Max] (ARI vs SF),117474520,11/7/21 16:25,4260,67.01,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NFL,Showdown Captain Mode,2945576384,NFL Showdown $12.5K First Down [20 Entry Max] (GB vs KC),117474494,11/7/21 16:25,13035,40.49,$0.00 ,$0.00 ,14863,$1.00 ,"$12,500.00 ",3863
NFL,Classic,2944024776,NFL $200K First Down [20 Entry Max] (17/20),117254941,11/7/21 13:00,15231,145.04,$2.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024772,NFL $200K First Down [20 Entry Max] (13/20),117254941,11/7/21 13:00,22393,140.14,$2.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024768,NFL $200K First Down [20 Entry Max] (9/20),117254941,11/7/21 13:00,44118,129.94,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024774,NFL $200K First Down [20 Entry Max] (15/20),117254941,11/7/21 13:00,47813,128.54,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024769,NFL $200K First Down [20 Entry Max] (10/20),117254941,11/7/21 13:00,57944,125.18,$1.50 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024762,NFL $200K First Down [20 Entry Max] (3/20),117254941,11/7/21 13:00,76617,119.54,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024764,NFL $200K First Down [20 Entry Max] (5/20),117254941,11/7/21 13:00,128470,106.58,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024771,NFL $200K First Down [20 Entry Max] (12/20),117254941,11/7/21 13:00,144665,102.74,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024767,NFL $200K First Down [20 Entry Max] (8/20),117254941,11/7/21 13:00,149475,101.58,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024779,NFL $200K First Down [20 Entry Max] (20/20),117254941,11/7/21 13:00,170860,96.3,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024778,NFL $200K First Down [20 Entry Max] (19/20),117254941,11/7/21 13:00,182020,93.36,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024775,NFL $200K First Down [20 Entry Max] (16/20),117254941,11/7/21 13:00,188128,91.66,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024761,NFL $200K First Down [20 Entry Max] (2/20),117254941,11/7/21 13:00,188778,91.46,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024766,NFL $200K First Down [20 Entry Max] (7/20),117254941,11/7/21 13:00,206989,85.86,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024763,NFL $200K First Down [20 Entry Max] (4/20),117254941,11/7/21 13:00,210967,84.28,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024765,NFL $200K First Down [20 Entry Max] (6/20),117254941,11/7/21 13:00,216394,81.96,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024770,NFL $200K First Down [20 Entry Max] (11/20),117254941,11/7/21 13:00,226775,75.88,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024773,NFL $200K First Down [20 Entry Max] (14/20),117254941,11/7/21 13:00,229317,73.78,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024777,NFL $200K First Down [20 Entry Max] (18/20),117254941,11/7/21 13:00,230817,72.24,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024760,NFL $200K First Down [20 Entry Max] (1/20),117254941,11/7/21 13:00,234038,67.7,$0.00 ,$0.00 ,237812,$1.00 ,"$200,000.00 ",64208
NFL,Classic,2944024741,NFL GIANT $5 Double Up [Single Entry],117285532,11/7/21 13:00,6188,124.34,$10.00 ,$0.00 ,17241,$5.00 ,"$75,000.00 ",7500
NFL,Classic,2938748326,NFL $3 jimmykim810 vs. epicasfman23,117352790,11/7/21 13:00,2,124.34,$0.00 ,$0.00 ,2,$3.00 ,$5.40 ,1
NFL,Classic,2945555350,NFL $3 jimmykim810 vs. NJGordo09,117658228,11/7/21 13:00,1,124.34,$5.40 ,$0.00 ,2,$3.00 ,$5.40 ,1
NFL,Classic,2950687440,NFL $3 fastbreak10 vs. jimmykim810,117777797,11/7/21 13:00,1,124.34,$5.40 ,$0.00 ,2,$3.00 ,$5.40 ,1
NFL,Classic,2950023781,NFL Single Entry $5 Double Up,117788939,11/7/21 13:00,565,124.34,$10.00 ,$0.00 ,1724,$5.00 ,"$7,500.00 ",750
NFL,Tiers,2945641986,NFL Tiers $6K Daily Dollar [Single Entry],117397325,11/7/21 13:00,5998,107.74,$0.00 ,$0.00 ,7134,$1.00 ,"$6,000.00 ",1815
NFL,Showdown Captain Mode,2945576371,NFL Showdown $5K First Down [20 Entry Max] (LAC vs PHI),117474508,11/7/21 16:05,1439,101.14,$1.50 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
NFL,Showdown Captain Mode,2945565576,NFL Showdown $3K First Down [20 Entry Max] (NE vs CAR),117379562,11/7/21 13:00,2907,39.76,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2945576331,NFL Showdown $3K First Down [20 Entry Max] (ATL vs NO),117379578,11/7/21 13:00,1352,95.92,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2945576306,NFL Showdown $3K First Down [20 Entry Max] (HOU vs MIA),117379594,11/7/21 13:00,1277,72.5,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2945576288,NFL Showdown $3K First Down [20 Entry Max] (LV vs NYG),117379546,11/7/21 13:00,3306,49.74,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2945565498,NFL Showdown $3K First Down [20 Entry Max] (BUF vs JAX),117379530,11/7/21 13:00,1177,60.94,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
NFL,Showdown Captain Mode,2945565486,NFL Showdown $4K First Down [20 Entry Max] (CLE vs CIN),117380126,11/7/21 13:00,4576,45.68,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NFL,Showdown Captain Mode,2945558247,NFL Showdown $6K First Down [20 Entry Max] (DEN vs DAL),117380566,11/7/21 13:00,4358,68.51,$0.00 ,$0.00 ,7134,$1.00 ,"$6,000.00 ",1815
NFL,Showdown Captain Mode,2945565429,NFL Showdown $12.5K First Down [20 Entry Max] (MIN vs BAL),117380731,11/7/21 13:00,11622,92.12,$0.00 ,$0.00 ,14863,$1.00 ,"$12,500.00 ",3863
NHL,Tiers,2945565348,NHL Tiers $300 Quarter Jukebox [Just $0.25!],117629602,11/6/21 19:00,254,129,$0.50 ,$0.00 ,1426,$0.25 ,$300.00 ,329
NBA,Classic,2945557819,NBA $4K Daily Dollar [Single Entry],117620985,11/6/21 19:30,3558,210.5,$0.00 ,$0.00 ,4756,$1.00 ,"$4,000.00 ",1103
NBA,Showdown Captain Mode,2945565131,NBA Showdown $5K And-One (HOU vs DEN),117620961,11/6/21 17:00,2439,178.38,$0.00 ,$0.00 ,5945,$1.00 ,"$5,000.00 ",1543
NHL,Classic,2944347113,NHL $1.5K Quarter Jukebox [Just $0.25!],117543204,11/5/21 20:00,4487,93.6,$0.00 ,$0.00 ,7134,$0.25 ,"$1,500.00 ",1706
NBA,Classic,2944346363,NBA $10K Hot Shot [3 Entry Max] (1/3),117570637,11/5/21 19:00,70,282,$11.67 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2944346365,NBA $10K Hot Shot [3 Entry Max] (3/3),117570637,11/5/21 19:00,1717,240.25,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Classic,2944346364,NBA $10K Hot Shot [3 Entry Max] (2/3),117570637,11/5/21 19:00,3707,201.5,$0.00 ,$0.00 ,3963,$3.00 ,"$10,000.00 ",1018
NBA,Showdown Captain Mode,2944368612,NBA Showdown $12.5K And-One (NOP vs GSW),117570782,11/5/21 22:00,14269,131.25,$0.00 ,$0.00 ,14858,$1.00 ,"$12,500.00 ",3863
NBA,Showdown Captain Mode,2944364580,NBA Showdown $3K And-One [20 Entry Max] (LAC vs MIN),117570749,11/5/21 20:00,1054,196.88,$0.00 ,$0.00 ,3567,$1.00 ,"$3,000.00 ",911
